"222987";"y"
"305375";"y"
"325911";"y"
"304453";"y"
"305376";"y"
"332544";"y"
"305377";"y"
"308080";"y"
"304454";"y"
"305378";"y"
"304421";"y"
"304511";"y"
"330583";"y"
"304455";"y"
"304456";"y"
"304457";"y"
"304510";"y"
"304426";"y"
"305116";"y"
"330284";"y"
"304382";"y"
"307424";"y"
"304898";"y"
"308140";"y"
"296585";"y"
"296590";"y"
"305117";"y"
"330584";"y"
"330606";"y"
"330642";"y"
"330804";"y"
"330888";"y"
"330939";"y"
"304512";"y"
"297762";"y"
"330991";"y"
"295923";"y"
"296587";"y"
"318070";"y"
"331021";"y"
"231275";"y"
"222411";"y"
"231276";"y"
"312748";"y"
"304513";"y"
"238872";"y"
"222503";"y"
"222554";"y"
"305801";"y"
"306231";"y"
"306251";"y"
"222560";"y"
"222412";"y"
"316007";"y"
"316099";"y"
"222413";"y"
"222414";"y"
"231277";"y"
"231261";"y"
"304389";"y"
"304514";"y"
"296591";"y"
"222415";"y"
"296592";"y"
"304022";"y"
"296588";"y"
"222416";"y"
"303982";"y"
"222417";"y"
"222418";"y"
"304390";"y"
"304391";"y"
"222419";"y"
"304392";"y"
"296589";"y"
"305317";"y"
"297566";"y"
"304515";"y"
"304393";"y"
"303983";"y"
"304395";"y"
"296584";"y"
"296586";"y"
"305802";"y"
"305119";"y"
"297567";"y"
"320670";"y"
"304516";"y"
"305507";"y"
"296593";"y"
"310145";"y"
"305120";"y"
"304517";"y"
"304518";"y"
"297698";"y"
"304519";"y"
"330010";"y"
"305121";"y"
"304520";"y"
"331022";"y"
"304525";"y"
"307610";"y"
"304521";"y"
"319367";"y"
"306209";"y"
"305946";"y"
"305508";"y"
"304522";"y"
"331023";"y"
"305512";"y"
"297568";"y"
"329151";"y"
"329152";"y"
"303986";"y"
"304524";"y"
"305514";"y"
"222420";"y"
"222504";"y"
"314929";"y"
"304128";"y"
"305517";"y"
"228561";"y"
"331024";"y"
"305519";"y"
"305803";"y"
"305521";"y"
"305522";"y"
"222421";"y"
"316113";"y"
"222422";"y"
"305804";"y"
"222505";"y"
"331222";"y"
"331327";"y"
"322883";"y"
"331367";"y"
"303987";"y"
"239384";"y"
"304023";"y"
"222506";"y"
"297569";"y"
"222507";"y"
"305809";"y"
"222508";"y"
"222614";"y"
"303988";"y"
"303989";"y"
"314930";"y"
"331025";"y"
"316539";"y"
"332141";"y"
"305810";"y"
"305947";"y"
"305122";"y"
"314443";"y"
"305811";"y"
"304024";"y"
"305805";"y"
"222642";"y"
"231262";"y"
"228637";"y"
"222643";"y"
"231278";"y"
"305806";"y"
"306668";"y"
"222644";"y"
"222509";"y"
"222510";"y"
"222533";"y"
"222511";"y"
"305807";"y"
"222512";"y"
"222615";"y"
"328995";"y"
"222513";"y"
"222514";"y"
"305808";"y"
"309456";"y"
"222515";"y"
"222534";"y"
"231279";"y"
"323003";"y"
"296621";"y"
"238245";"y"
"328175";"y"
"231280";"y"
"305948";"y"
"296622";"y"
"298349";"y"
"298350";"y"
"298404";"y"
"298405";"y"
"298406";"y"
"298407";"y"
"317569";"y"
"316696";"y"
"296612";"y"
"321925";"y"
"328596";"y"
"326375";"y"
"321542";"y"
"305813";"y"
"296623";"y"
"305814";"y"
"305815";"y"
"321072";"y"
"305816";"y"
"305817";"y"
"305818";"y"
"296624";"y"
"305819";"y"
"304322";"y"
"305949";"y"
"296625";"y"
"310146";"y"
"304028";"y"
"304029";"y"
"304030";"y"
"304005";"y"
"304006";"y"
"304031";"y"
"304007";"y"
"304008";"y"
"304009";"y"
"304010";"y"
"296626";"y"
"304035";"y"
"296613";"y"
"296614";"y"
"239385";"y"
"296615";"y"
"304040";"y"
"329156";"y"
"296627";"y"
"296616";"y"
"296617";"y"
"296618";"y"
"296619";"y"
"318698";"y"
"296620";"y"
"305950";"y"
"310491";"y"
"330193";"y"
"304835";"y"
"320671";"y"
"238253";"y"
"320720";"y"
"238247";"y"
"238263";"y"
"304041";"y"
"238248";"y"
"320819";"y"
"235593";"y"
"235594";"y"
"304836";"y"
"238036";"y"
"305955";"y"
"238239";"y"
"238037";"y"
"317684";"y"
"238038";"y"
"238039";"y"
"328323";"y"
"304042";"y"
"238040";"y"
"304060";"y"
"238041";"y"
"297699";"y"
"238042";"y"
"235595";"y"
"238043";"y"
"238044";"y"
"235624";"y"
"235596";"y"
"231281";"y"
"305973";"y"
"238045";"y"
"235625";"y"
"322042";"y"
"235597";"y"
"235248";"y"
"303630";"y"
"238046";"y"
"306113";"y"
"238047";"y"
"231284";"y"
"239386";"y"
"306210";"y"
"305959";"y"
"235628";"y"
"235629";"y"
"321073";"y"
"306112";"y"
"235626";"y"
"304899";"y"
"235630";"y"
"322524";"y"
"220456";"y"
"330585";"y"
"305956";"y"
"237847";"y"
"296656";"y"
"296661";"y"
"238870";"y"
"238117";"y"
"238118";"y"
"238119";"y"
"322189";"y"
"235598";"y"
"238120";"y"
"238121";"y"
"238122";"y"
"220022";"y"
"238123";"y"
"235249";"y"
"239387";"y"
"305960";"y"
"220657";"y"
"238124";"y"
"237848";"y"
"228643";"y"
"228644";"y"
"238240";"y"
"238753";"y"
"329157";"y"
"238125";"y"
"238126";"y"
"238254";"y"
"238127";"y"
"239388";"y"
"238128";"y"
"238129";"y"
"306211";"y"
"235600";"y"
"235250";"y"
"237849";"y"
"231283";"y"
"237850";"y"
"235631";"y"
"228638";"y"
"296657";"y"
"238265";"y"
"239468";"y"
"235310";"y"
"238266";"y"
"235251";"y"
"239389";"y"
"237770";"y"
"238270";"y"
"235634";"y"
"238273";"y"
"235642";"y"
"235655";"y"
"238275";"y"
"235659";"y"
"235311";"y"
"238276";"y"
"239390";"y"
"239391";"y"
"235252";"y"
"238876";"y"
"238130";"y"
"238249";"y"
"238131";"y"
"317127";"y"
"305962";"y"
"305964";"y"
"305965";"y"
"306212";"y"
"239392";"y"
"239393";"y"
"296658";"y"
"296659";"y"
"237771";"y"
"304934";"y"
"296660";"y"
"231264";"y"
"329000";"y"
"324490";"y"
"324491";"y"
"324492";"y"
"324493";"y"
"324494";"y"
"324495";"y"
"324496";"y"
"324497";"y"
"324499";"y"
"324500";"y"
"324501";"y"
"324698";"y"
"296662";"y"
"231271";"y"
"318293";"y"
"231265";"y"
"316267";"y"
"296663";"y"
"309666";"y"
"296668";"y"
"239394";"y"
"238877";"y"
"331570";"y"
"296664";"y"
"304061";"y"
"238132";"y"
"228639";"y"
"304062";"y"
"222516";"y"
"304063";"y"
"303594";"y"
"296665";"y"
"237772";"y"
"306669";"y"
"314444";"y"
"304064";"y"
"235643";"y"
"238133";"y"
"239395";"y"
"326505";"y"
"296666";"y"
"305123";"y"
"239396";"y"
"238256";"y"
"317814";"y"
"239397";"y"
"222980";"y"
"239398";"y"
"239415";"y"
"239399";"y"
"239400";"y"
"296667";"y"
"310492";"y"
"238134";"y"
"238754";"y"
"304065";"y"
"326424";"y"
"326430";"y"
"304066";"y"
"304067";"y"
"296679";"y"
"238135";"y"
"238879";"y"
"296680";"y"
"238755";"y"
"238136";"y"
"327750";"y"
"238137";"y"
"323842";"y"
"238257";"y"
"235632";"y"
"325043";"y"
"296681";"y"
"296682";"y"
"238260";"y"
"330564";"y"
"228640";"y"
"296683";"y"
"317029";"y"
"296684";"y"
"296685";"y"
"306670";"y"
"305318";"y"
"239401";"y"
"220048";"y"
"238196";"y"
"319118";"y"
"239402";"y"
"296686";"y"
"296687";"y"
"238138";"y"
"328007";"y"
"238139";"y"
"307875";"y"
"238197";"y"
"222645";"y"
"296688";"y"
"238250";"y"
"224780";"y"
"238205";"y"
"296689";"y"
"220469";"y"
"231266";"y"
"296690";"y"
"296691";"y"
"304075";"y"
"296692";"y"
"296693";"y"
"305124";"y"
"314931";"y"
"306213";"y"
"239469";"y"
"239404";"y"
"239405";"y"
"238759";"y"
"238251";"y"
"326778";"y"
"328704";"y"
"314445";"y"
"238140";"y"
"224786";"y"
"304076";"y"
"238141";"y"
"238142";"y"
"238213";"y"
"238143";"y"
"238144";"y"
"238145";"y"
"238146";"y"
"239406";"y"
"239407";"y"
"239408";"y"
"330565";"y"
"239409";"y"
"239410";"y"
"222517";"y"
"221432";"y"
"222609";"y"
"231267";"y"
"228562";"y"
"224787";"y"
"235644";"y"
"316610";"y"
"238262";"y"
"327751";"y"
"239470";"y"
"239412";"y"
"231272";"y"
"222981";"y"
"238147";"y"
"304077";"y"
"231273";"y"
"222014";"y"
"222518";"y"
"222519";"y"
"222520";"y"
"222521";"y"
"222522";"y"
"222166";"y"
"222167";"y"
"222168";"y"
"222169";"y"
"222610";"y"
"229544";"y"
"222523";"y"
"222988";"y"
"222524";"y"
"222525";"y"
"222526";"y"
"222527";"y"
"222528";"y"
"222529";"y"
"222530";"y"
"222276";"y"
"222277";"y"
"222278";"y"
"222279";"y"
"222280";"y"
"222281";"y"
"222282";"y"
"222283";"y"
"222284";"y"
"222285";"y"
"222286";"y"
"222287";"y"
"222288";"y"
"222289";"y"
"222290";"y"
"222291";"y"
"222292";"y"
"222293";"y"
"222294";"y"
"222295";"y"
"222296";"y"
"222297";"y"
"222298";"y"
"222299";"y"
"222300";"y"
"222301";"y"
"222302";"y"
"222303";"y"
"222304";"y"
"222305";"y"
"222306";"y"
"222307";"y"
"222308";"y"
"222309";"y"
"222310";"y"
"222311";"y"
"222312";"y"
"222313";"y"
"222314";"y"
"222315";"y"
"222316";"y"
"222531";"y"
"222536";"y"
"222538";"y"
"222540";"y"
"222543";"y"
"222545";"y"
"222555";"y"
"222556";"y"
"222557";"y"
"222558";"y"
"222559";"y"
"222616";"y"
"222617";"y"
"222618";"y"
"222619";"y"
"222620";"y"
"222621";"y"
"222646";"y"
"222647";"y"
"222648";"y"
"222649";"y"
"222650";"y"
"222651";"y"
"222652";"y"
"222653";"y"
"222654";"y"
"222655";"y"
"222656";"y"
"222657";"y"
"222658";"y"
"222659";"y"
"222660";"y"
"222661";"y"
"222662";"y"
"222663";"y"
"222664";"y"
"222665";"y"
"222666";"y"
"222667";"y"
"238761";"y"
"238766";"y"
"222982";"y"
"222983";"y"
"222984";"y"
"222788";"y"
"222789";"y"
"222790";"y"
"222791";"y"
"222792";"y"
"222793";"y"
"222794";"y"
"222795";"y"
"222796";"y"
"222797";"y"
"222798";"y"
"222799";"y"
"222800";"y"
"222801";"y"
"222802";"y"
"222803";"y"
"222804";"y"
"222805";"y"
"222806";"y"
"222807";"y"
"222808";"y"
"222809";"y"
"222810";"y"
"222811";"y"
"222812";"y"
"222813";"y"
"222815";"y"
"222814";"y"
"222818";"y"
"222816";"y"
"222817";"y"
"222819";"y"
"222820";"y"
"222822";"y"
"222821";"y"
"222823";"y"
"222824";"y"
"222825";"y"
"222826";"y"
"222827";"y"
"222828";"y"
"222829";"y"
"222985";"y"
"222830";"y"
"222831";"y"
"222832";"y"
"222833";"y"
"222834";"y"
"222837";"y"
"222835";"y"
"222840";"y"
"222836";"y"
"222838";"y"
"222839";"y"
"222842";"y"
"222841";"y"
"222843";"y"
"222844";"y"
"222847";"y"
"222845";"y"
"222846";"y"
"222848";"y"
"222849";"y"
"222850";"y"
"222851";"y"
"222852";"y"
"222853";"y"
"222854";"y"
"222855";"y"
"222856";"y"
"222857";"y"
"222858";"y"
"222859";"y"
"222860";"y"
"222861";"y"
"222862";"y"
"222863";"y"
"222864";"y"
"222865";"y"
"222866";"y"
"222867";"y"
"222868";"y"
"222869";"y"
"222870";"y"
"222871";"y"
"222872";"y"
"222873";"y"
"222874";"y"
"222875";"y"
"222876";"y"
"222877";"y"
"222878";"y"
"222879";"y"
"222880";"y"
"222881";"y"
"222882";"y"
"222883";"y"
"222884";"y"
"222885";"y"
"222886";"y"
"222887";"y"
"222888";"y"
"222889";"y"
"222890";"y"
"222891";"y"
"229548";"y"
"222986";"y"
"222989";"y"
"222990";"y"
"222991";"y"
"222992";"y"
"222993";"y"
"222994";"y"
"222995";"y"
"222996";"y"
"222997";"y"
"222998";"y"
"222999";"y"
"223000";"y"
"223001";"y"
"223002";"y"
"223003";"y"
"223004";"y"
"223005";"y"
"223006";"y"
"223007";"y"
"223008";"y"
"223009";"y"
"223010";"y"
"223011";"y"
"223012";"y"
"223013";"y"
"223014";"y"
"223015";"y"
"223016";"y"
"223017";"y"
"223018";"y"
"223019";"y"
"223020";"y"
"223022";"y"
"223021";"y"
"223023";"y"
"223024";"y"
"223025";"y"
"223026";"y"
"223027";"y"
"223028";"y"
"223029";"y"
"223030";"y"
"223031";"y"
"223032";"y"
"223033";"y"
"223034";"y"
"223035";"y"
"223036";"y"
"223037";"y"
"223038";"y"
"223039";"y"
"223040";"y"
"223041";"y"
"223042";"y"
"223043";"y"
"223044";"y"
"223045";"y"
"223046";"y"
"223047";"y"
"223048";"y"
"223049";"y"
"223050";"y"
"223051";"y"
"223052";"y"
"304129";"y"
"223216";"y"
"223217";"y"
"223218";"y"
"223219";"y"
"223220";"y"
"223221";"y"
"223222";"y"
"223223";"y"
"223224";"y"
"223225";"y"
"223226";"y"
"223227";"y"
"223228";"y"
"223229";"y"
"223230";"y"
"223231";"y"
"223232";"y"
"223234";"y"
"223233";"y"
"223237";"y"
"223235";"y"
"223236";"y"
"223238";"y"
"223239";"y"
"223240";"y"
"223241";"y"
"224788";"y"
"223577";"y"
"223578";"y"
"223579";"y"
"223580";"y"
"223581";"y"
"223582";"y"
"223583";"y"
"223584";"y"
"223585";"y"
"223586";"y"
"223587";"y"
"223588";"y"
"223589";"y"
"223590";"y"
"223591";"y"
"223592";"y"
"223593";"y"
"223594";"y"
"223595";"y"
"223596";"y"
"223597";"y"
"223598";"y"
"223599";"y"
"223600";"y"
"223601";"y"
"223602";"y"
"223603";"y"
"223604";"y"
"223605";"y"
"223606";"y"
"223607";"y"
"223608";"y"
"223609";"y"
"223610";"y"
"223611";"y"
"223612";"y"
"223613";"y"
"223614";"y"
"223615";"y"
"223616";"y"
"223617";"y"
"223619";"y"
"223618";"y"
"223620";"y"
"223621";"y"
"223622";"y"
"223623";"y"
"223624";"y"
"223625";"y"
"223626";"y"
"223627";"y"
"223628";"y"
"223629";"y"
"223630";"y"
"223631";"y"
"223632";"y"
"223633";"y"
"223634";"y"
"223635";"y"
"223636";"y"
"223637";"y"
"223638";"y"
"223639";"y"
"223640";"y"
"223654";"y"
"223655";"y"
"223656";"y"
"223657";"y"
"223658";"y"
"223659";"y"
"223660";"y"
"223661";"y"
"223662";"y"
"223663";"y"
"223664";"y"
"223665";"y"
"223666";"y"
"223667";"y"
"223668";"y"
"223669";"y"
"223705";"y"
"223670";"y"
"223671";"y"
"223672";"y"
"223673";"y"
"223674";"y"
"223675";"y"
"223676";"y"
"223707";"y"
"223678";"y"
"223677";"y"
"223680";"y"
"223679";"y"
"223681";"y"
"223682";"y"
"223683";"y"
"223684";"y"
"223685";"y"
"223686";"y"
"223687";"y"
"223688";"y"
"223689";"y"
"223690";"y"
"223691";"y"
"223692";"y"
"223693";"y"
"223694";"y"
"223708";"y"
"223695";"y"
"223696";"y"
"223697";"y"
"223698";"y"
"223699";"y"
"223700";"y"
"223701";"y"
"223702";"y"
"223703";"y"
"223704";"y"
"223706";"y"
"223709";"y"
"223710";"y"
"223712";"y"
"223711";"y"
"223713";"y"
"223715";"y"
"223714";"y"
"223716";"y"
"223717";"y"
"223718";"y"
"223719";"y"
"223720";"y"
"223721";"y"
"223722";"y"
"223723";"y"
"223724";"y"
"223725";"y"
"223726";"y"
"238148";"y"
"223727";"y"
"223728";"y"
"223729";"y"
"223730";"y"
"223731";"y"
"223732";"y"
"223733";"y"
"223734";"y"
"223735";"y"
"223736";"y"
"223737";"y"
"223738";"y"
"223739";"y"
"223740";"y"
"223741";"y"
"223742";"y"
"223743";"y"
"223744";"y"
"223745";"y"
"223746";"y"
"228563";"y"
"237776";"y"
"223904";"y"
"223905";"y"
"223906";"y"
"223908";"y"
"223907";"y"
"223909";"y"
"223910";"y"
"223911";"y"
"223912";"y"
"223913";"y"
"223914";"y"
"223915";"y"
"223916";"y"
"223917";"y"
"223918";"y"
"223919";"y"
"223920";"y"
"223921";"y"
"223922";"y"
"223923";"y"
"223924";"y"
"223925";"y"
"223926";"y"
"223927";"y"
"223928";"y"
"223929";"y"
"223930";"y"
"223931";"y"
"223932";"y"
"223933";"y"
"223934";"y"
"223935";"y"
"223936";"y"
"223937";"y"
"223938";"y"
"223939";"y"
"223940";"y"
"223941";"y"
"223942";"y"
"223943";"y"
"223944";"y"
"223945";"y"
"223946";"y"
"223947";"y"
"223948";"y"
"223949";"y"
"228564";"y"
"304078";"y"
"224781";"y"
"224782";"y"
"224240";"y"
"224241";"y"
"224242";"y"
"224243";"y"
"224244";"y"
"224245";"y"
"224246";"y"
"224247";"y"
"224248";"y"
"224249";"y"
"224250";"y"
"224251";"y"
"224252";"y"
"224253";"y"
"224254";"y"
"224255";"y"
"224256";"y"
"224257";"y"
"224258";"y"
"224259";"y"
"224260";"y"
"224261";"y"
"224262";"y"
"224263";"y"
"224264";"y"
"224265";"y"
"224266";"y"
"224267";"y"
"224268";"y"
"224269";"y"
"224270";"y"
"224271";"y"
"224272";"y"
"224273";"y"
"224274";"y"
"224275";"y"
"224276";"y"
"224277";"y"
"224278";"y"
"224279";"y"
"224280";"y"
"224281";"y"
"224282";"y"
"224283";"y"
"224284";"y"
"224285";"y"
"224286";"y"
"224287";"y"
"224288";"y"
"224289";"y"
"224290";"y"
"224291";"y"
"224292";"y"
"224293";"y"
"224294";"y"
"224295";"y"
"224296";"y"
"224297";"y"
"224298";"y"
"224299";"y"
"224300";"y"
"224301";"y"
"224302";"y"
"224303";"y"
"224304";"y"
"224305";"y"
"224306";"y"
"224307";"y"
"224308";"y"
"224309";"y"
"224310";"y"
"224311";"y"
"224312";"y"
"224313";"y"
"224314";"y"
"224315";"y"
"224316";"y"
"224317";"y"
"224318";"y"
"224319";"y"
"224320";"y"
"224321";"y"
"224322";"y"
"224783";"y"
"224784";"y"
"224789";"y"
"224494";"y"
"224495";"y"
"224496";"y"
"224497";"y"
"224498";"y"
"224499";"y"
"224501";"y"
"224505";"y"
"224500";"y"
"224502";"y"
"224503";"y"
"224504";"y"
"224506";"y"
"224507";"y"
"224508";"y"
"224509";"y"
"224510";"y"
"224511";"y"
"224512";"y"
"224520";"y"
"224513";"y"
"224515";"y"
"224514";"y"
"224518";"y"
"224516";"y"
"224517";"y"
"224521";"y"
"224519";"y"
"224797";"y"
"224522";"y"
"224523";"y"
"224524";"y"
"224525";"y"
"224527";"y"
"224526";"y"
"224528";"y"
"224529";"y"
"224530";"y"
"224531";"y"
"224532";"y"
"224533";"y"
"224534";"y"
"224535";"y"
"224536";"y"
"224537";"y"
"224538";"y"
"224539";"y"
"224540";"y"
"224541";"y"
"224542";"y"
"224543";"y"
"224546";"y"
"224544";"y"
"224545";"y"
"224547";"y"
"224548";"y"
"224549";"y"
"224550";"y"
"224804";"y"
"224551";"y"
"224552";"y"
"224553";"y"
"224554";"y"
"224555";"y"
"224793";"y"
"224556";"y"
"224557";"y"
"224558";"y"
"224559";"y"
"224560";"y"
"224561";"y"
"224562";"y"
"224563";"y"
"224564";"y"
"224565";"y"
"224568";"y"
"224566";"y"
"224567";"y"
"224569";"y"
"224570";"y"
"224571";"y"
"224572";"y"
"224573";"y"
"224574";"y"
"224575";"y"
"224576";"y"
"224578";"y"
"224577";"y"
"224579";"y"
"224580";"y"
"224581";"y"
"224582";"y"
"224586";"y"
"224583";"y"
"224584";"y"
"224587";"y"
"224585";"y"
"224588";"y"
"224589";"y"
"224805";"y"
"224590";"y"
"224591";"y"
"224592";"y"
"224593";"y"
"224594";"y"
"224595";"y"
"224596";"y"
"224597";"y"
"224598";"y"
"224599";"y"
"224795";"y"
"224600";"y"
"224601";"y"
"224602";"y"
"224603";"y"
"224604";"y"
"224605";"y"
"224606";"y"
"224607";"y"
"224608";"y"
"224609";"y"
"224610";"y"
"224611";"y"
"224785";"y"
"224791";"y"
"224790";"y"
"224796";"y"
"224792";"y"
"224794";"y"
"224799";"y"
"224798";"y"
"224800";"y"
"224801";"y"
"224802";"y"
"224803";"y"
"224806";"y"
"224807";"y"
"224808";"y"
"224809";"y"
"224810";"y"
"224813";"y"
"224811";"y"
"224812";"y"
"224814";"y"
"224815";"y"
"224816";"y"
"224817";"y"
"224818";"y"
"224819";"y"
"224820";"y"
"224821";"y"
"224822";"y"
"224824";"y"
"224823";"y"
"224825";"y"
"224826";"y"
"224827";"y"
"224828";"y"
"224829";"y"
"224830";"y"
"224831";"y"
"224832";"y"
"224833";"y"
"224834";"y"
"224835";"y"
"224836";"y"
"224837";"y"
"224838";"y"
"224839";"y"
"224840";"y"
"224841";"y"
"224842";"y"
"224843";"y"
"224844";"y"
"224845";"y"
"224846";"y"
"224847";"y"
"224848";"y"
"224849";"y"
"224850";"y"
"224851";"y"
"224852";"y"
"224853";"y"
"224854";"y"
"224855";"y"
"224856";"y"
"224857";"y"
"224858";"y"
"224859";"y"
"224860";"y"
"224861";"y"
"224862";"y"
"224863";"y"
"224864";"y"
"224865";"y"
"224866";"y"
"224867";"y"
"224868";"y"
"224869";"y"
"224870";"y"
"224871";"y"
"224872";"y"
"224873";"y"
"224874";"y"
"224875";"y"
"224876";"y"
"224877";"y"
"224878";"y"
"224879";"y"
"225135";"y"
"225136";"y"
"225137";"y"
"225138";"y"
"225139";"y"
"225140";"y"
"235657";"y"
"225141";"y"
"225142";"y"
"225143";"y"
"225144";"y"
"225145";"y"
"225146";"y"
"225147";"y"
"225148";"y"
"225149";"y"
"225150";"y"
"225151";"y"
"225152";"y"
"225153";"y"
"225154";"y"
"225155";"y"
"225156";"y"
"225157";"y"
"225158";"y"
"225159";"y"
"225160";"y"
"225161";"y"
"225162";"y"
"225163";"y"
"225164";"y"
"225165";"y"
"225166";"y"
"225167";"y"
"225168";"y"
"225169";"y"
"225170";"y"
"225171";"y"
"225172";"y"
"225173";"y"
"225174";"y"
"225175";"y"
"225176";"y"
"225177";"y"
"225178";"y"
"225179";"y"
"225180";"y"
"225181";"y"
"225182";"y"
"225183";"y"
"225184";"y"
"225185";"y"
"225186";"y"
"225187";"y"
"225188";"y"
"225189";"y"
"225190";"y"
"225191";"y"
"225192";"y"
"225193";"y"
"225194";"y"
"225195";"y"
"225196";"y"
"225197";"y"
"225198";"y"
"225199";"y"
"225200";"y"
"225201";"y"
"225202";"y"
"225203";"y"
"225204";"y"
"225205";"y"
"225206";"y"
"225207";"y"
"225208";"y"
"225209";"y"
"225210";"y"
"225211";"y"
"225212";"y"
"225213";"y"
"225214";"y"
"225215";"y"
"225216";"y"
"225217";"y"
"225218";"y"
"225219";"y"
"225220";"y"
"225221";"y"
"225222";"y"
"225223";"y"
"225224";"y"
"225225";"y"
"239472";"y"
"231268";"y"
"225407";"y"
"225408";"y"
"225409";"y"
"225410";"y"
"225411";"y"
"225412";"y"
"225413";"y"
"225414";"y"
"225415";"y"
"225896";"y"
"231269";"y"
"228641";"y"
"235253";"y"
"238252";"y"
"225897";"y"
"225898";"y"
"225899";"y"
"225900";"y"
"225901";"y"
"225902";"y"
"225903";"y"
"225904";"y"
"225905";"y"
"225906";"y"
"225907";"y"
"225908";"y"
"225909";"y"
"225910";"y"
"225911";"y"
"225912";"y"
"225913";"y"
"225914";"y"
"225915";"y"
"225916";"y"
"225917";"y"
"225918";"y"
"225919";"y"
"225920";"y"
"225921";"y"
"225922";"y"
"225923";"y"
"225924";"y"
"225925";"y"
"225926";"y"
"225927";"y"
"225928";"y"
"225929";"y"
"225930";"y"
"225931";"y"
"225932";"y"
"225933";"y"
"225934";"y"
"225935";"y"
"225936";"y"
"225937";"y"
"225938";"y"
"225939";"y"
"225940";"y"
"225941";"y"
"225942";"y"
"225944";"y"
"225943";"y"
"225945";"y"
"225946";"y"
"225950";"y"
"225947";"y"
"225948";"y"
"225949";"y"
"225951";"y"
"225952";"y"
"225953";"y"
"225954";"y"
"225955";"y"
"225956";"y"
"225957";"y"
"225958";"y"
"225959";"y"
"225960";"y"
"225961";"y"
"225962";"y"
"225963";"y"
"225964";"y"
"225965";"y"
"225966";"y"
"225967";"y"
"225968";"y"
"225969";"y"
"225970";"y"
"225971";"y"
"225972";"y"
"225973";"y"
"225974";"y"
"225975";"y"
"225976";"y"
"225977";"y"
"225978";"y"
"225979";"y"
"225980";"y"
"225981";"y"
"225982";"y"
"225983";"y"
"225984";"y"
"225985";"y"
"225986";"y"
"225987";"y"
"225988";"y"
"225989";"y"
"225990";"y"
"225991";"y"
"225992";"y"
"225993";"y"
"225994";"y"
"225995";"y"
"225996";"y"
"226009";"y"
"226010";"y"
"226013";"y"
"226014";"y"
"226015";"y"
"226016";"y"
"226017";"y"
"226018";"y"
"226019";"y"
"226020";"y"
"226021";"y"
"226022";"y"
"226023";"y"
"226024";"y"
"226025";"y"
"226026";"y"
"226027";"y"
"226028";"y"
"226029";"y"
